,DBA Name,Facility Type,Risk,Address,Zip,Inspection Type,Results,Latitude,Longitude,year,month
4151,KIDSLIFE DAYCARE CENTER,Children s Services Facility,Risk 1 (High),4528 W FULLERTON AVE ,60639.0,License Re-Inspection,Pass,41.92443189678791,-87.74016062021433,2018,12
4152,STARBUCKS COFFEE #2378,Restaurant,Risk 2 (Medium),4553-4557 N LINCOLN AVE ,60625.0,Canvass,Pass w/ Conditions,41.964622923210825,-87.68577071779451,2018,12
4154,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),1659 W 18TH ST ,60608.0,Complaint,Pass,41.85764780028449,-87.66856199075926,2018,12
4155,HEALTHCARE ALTERNATIVE SYSTEMS,Restaurant,Risk 1 (High),1949 N HUMBOLDT BLVD ,60647.0,Canvass,Fail,41.91707339369025,-87.70193043997543,2018,12
4157,WEST LAWN FOODS,Grocery Store,Risk 1 (High),5838 S PULASKI RD ,60629.0,Canvass Re-Inspection,Fail,41.786608409502335,-87.72313002889523,2018,12
4158,EXPRESS FOOD MART & CELLULAR,Grocery Store,Risk 2 (Medium),11058 S WENTWORTH AVE ,60628.0,Canvass,Fail,41.6925731483279,-87.62805289398561,2018,12
4160,MILLER PIZZA CO.,Restaurant,Risk 1 (High),17 W 35TH ST ,60616.0,Complaint,Pass w/ Conditions,41.83089083505026,-87.62723820487749,2018,12
4164,MAYPOLE ONE STOP SHOP INC.,Grocery Store,Risk 3 (Low),236 N PULASKI RD ,60624.0,License Re-Inspection,Pass w/ Conditions,41.88464314058556,-87.72592866367854,2018,12
4165,FOREVER YOGURT - LOGAN SQUARE,Restaurant,Risk 2 (Medium),2741 N ELSTON AVE ,60647.0,License,Pass w/ Conditions,41.931465996205475,-87.68656175913836,2018,12
4167,WHOLE FOODS MARKET,Grocery Store,Risk 1 (High),255 E GRAND AVE ,60611.0,Complaint,Pass,41.891689839806666,-87.62044413482636,2018,12
4169,TACO BELL,Restaurant,Risk 1 (High),2407-2409 N CLARK ST ,60614.0,License,Fail,41.925848669341796,-87.6404864171542,2018,12
4170,ADDISON MART,Grocery Store,Risk 3 (Low),7532 W ADDISON ST ,60634.0,Canvass,Pass w/ Conditions,41.945207398974595,-87.81561657009544,2018,12
4172,SOPRAFFINA MARKETCAFFE,Restaurant,Risk 1 (High),200 E RANDOLPH ST ,60601.0,Canvass,Pass w/ Conditions,41.8846320757672,-87.62224799108878,2018,12
4173,GIORDANO S PIZZA,Restaurant,Risk 1 (High),5927 W IRVING PARK RD ,60634.0,Complaint,Pass w/ Conditions,41.95296188094511,-87.77541370832724,2018,12
4175,LUGANOS PIZZA,Restaurant,Risk 1 (High),7315 S KEDZIE AVE ,60629.0,Canvass,Pass w/ Conditions,41.76035640975471,-87.70236441354389,2018,12
4176,"DURANGOS BAKERY, INC.",Bakery,Risk 2 (Medium),4348 S CALIFORNIA AVE ,60632.0,License Re-Inspection,Pass w/ Conditions,41.81410450641747,-87.69452908602794,2018,12
4177,7 DAYS FOOD MART,Grocery Store,Risk 1 (High),5267 W NORTH AVE ,60639.0,Complaint,Fail,41.90936168548472,-87.75811696605398,2018,12
4182,JUMPSTART EARLY LEARNING ACADEMY,Children s Services Facility,Risk 1 (High),7559 W ADDISON ST ,60634.0,License Re-Inspection,Pass w/ Conditions,41.94506485701999,-87.81673402827133,2018,12
4183,SOUTH CHINA KITCHEN INC.,Restaurant,Risk 1 (High),11631 S HALSTED ST ,60628.0,Complaint Re-Inspection,Pass w/ Conditions,41.6829342126596,-87.64193426827532,2018,12
4184,"SUBS & SHOP 63RD,  INC",Restaurant,Risk 1 (High),2423 W 63RD ST ,60629.0,License Re-Inspection,Pass w/ Conditions,41.77913304503548,-87.6847066410762,2018,12
4185,PANERA BREAD #1152,Restaurant,Risk 1 (High),2310 W LOGAN BLVD ,60647.0,Complaint Re-Inspection,Pass w/ Conditions,41.930295458605926,-87.68581874159176,2018,12
4186,MORRY S DELI,Restaurant,Risk 1 (High),5500 S CORNELL AVE ,60637.0,Canvass,Fail,41.795119210139816,-87.5855552597703,2018,12
4188,PRESTIGE CHINESE FOOD,Restaurant,Risk 1 (High),2055 W 79TH ST ,60620.0,Canvass Re-Inspection,Pass w/ Conditions,41.75009417468001,-87.67535799869749,2018,12
4189,MISS LEE GOOD FOOD,Restaurant,Risk 1 (High),203-205 E GARFIELD BLVD ,60637.0,Canvass Re-Inspection,Pass w/ Conditions,41.794286942277694,-87.6206720841227,2018,12
4190,FOUR SEASONS NOODLES,Restaurant,Risk 2 (Medium),2002 S WENTWORTH AVE ,60616.0,License,Fail,41.85528170377401,-87.63199264229414,2018,12
4191,CHURCH S CHICKEN # 577,Restaurant,Risk 2 (Medium),431 N AUSTIN BLVD ,60644.0,Complaint,Pass w/ Conditions,41.887993114472906,-87.77476283162106,2018,12
4192,O-MANNY  MEXICAN RESTAURANT,Restaurant,Risk 1 (High),3641 W IRVING PARK RD ,60618.0,License,Pass w/ Conditions,41.953627922832354,-87.71947320701166,2018,12
4193,SHINWARI GRILL,Restaurant,Risk 1 (High),2948-2950 W DEVON AVE ,60659.0,License,Fail,41.9975929860972,-87.7040346324575,2018,12
4194,LOS ALAMOS,Restaurant,Risk 1 (High),2157 S DAMEN AVE ,60608.0,Canvass,Pass w/ Conditions,41.85228855469908,-87.67569747926231,2018,12
4195,TROPI CUBA,Restaurant,Risk 1 (High),3000 W LYNDALE ST ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.922492669945136,-87.70235877406887,2018,12
4197,O-MANNY  MEXICAN RESTAURANT,Restaurant,Risk 1 (High),3641 W IRVING PARK RD ,60618.0,License,Pass w/ Conditions,41.953627922832354,-87.71947320701166,2018,12
4198,BRYN MAWR BREAKFAST CLUB,Restaurant,Risk 1 (High),3348-3352 W BRYN MAWR AVE ,60659.0,License,Pass w/ Conditions,41.98312217271607,-87.71329067394565,2018,12
4199,KARLOV GROCERY & TOBACCO,Grocery Store,Risk 3 (Low),2200 N KARLOV AVE ,60639.0,License,Fail,41.92088375918306,-87.7292587630687,2018,12
4200,DAVE S FOOD MART,Grocery Store,Risk 1 (High),1759 W 79TH ST ,60620.0,Canvass Re-Inspection,Pass,41.75018330757726,-87.66822885155744,2018,12
4201,MANOLO S TAMALES #3,Restaurant,Risk 1 (High),2455 S KEDZIE AVE ,60623.0,Complaint Re-Inspection,Fail,41.846538888991475,-87.70495285575998,2018,12
4202,BRAIN FOOD COURT,Restaurant,Risk 1 (High),5700 S LAKE SHORE DR ,60637.0,Canvass,Fail,41.791420282097995,-87.58014776868883,2018,12
4203,LA TROPICANA INC,Restaurant,Risk 1 (High),5646 S KEDZIE AVE ,60629.0,Canvass,Fail,41.79030995455098,-87.70361169182293,2018,12
4205,HORIZON SCIENCE ACADEMY BELMONT CHARTER SCHOOL,School,Risk 1 (High),2456 N Mango ,60639.0,Suspected Food Poisoning,Pass w/ Conditions,41.92559566920453,-87.76984336585824,2018,12
4206,FULL SHILLING,Restaurant,Risk 1 (High),3724-3726 N CLARK ST ,60613.0,License,Pass,41.94970619451691,-87.65870141348526,2018,12
4209,FIELD MUSEUM,Grocery Store,Risk 3 (Low),1400 S LAKE SHORE DR ,60605.0,License,Pass w/ Conditions,41.864035639813686,-87.61929706919213,2018,12
4210,UNCOMMON GROUND,Restaurant,Risk 1 (High),3800-3804 N CLARK ST ,60613.0,Canvass,Pass w/ Conditions,41.951064053085005,-87.65979512802838,2018,12
4211,SUBWAY,Restaurant,Risk 1 (High),3205 W 63RD ST ,60629.0,Canvass,Fail,41.77885938286479,-87.70340468311451,2018,12
4213,BRYN MAWR BREAKFAST CLUB,Restaurant,Risk 1 (High),3348-3352 W BRYN MAWR AVE ,60659.0,Canvass,Pass w/ Conditions,41.98312217271607,-87.71329067394565,2018,12
4215,DUKAN  INTERNATIONAL FOOD,Grocery Store,Risk 2 (Medium),4640-4642 N KEDZIE AVE ,60625.0,Canvass Re-Inspection,Pass w/ Conditions,41.96584733221822,-87.70854188689161,2018,12
4216,MOSES BUTCHER SHOP,Grocery Store,Risk 1 (High),5057 W DIVISION ST ,60651.0,Canvass Re-Inspection,Pass w/ Conditions,41.90216644210143,-87.7531823487098,2018,12
4217,FULL SHILLING,Restaurant,Risk 1 (High),3724-3726 N CLARK ST ,60613.0,Canvass Re-Inspection,Pass,41.94970619451691,-87.65870141348526,2018,12
4218,UNIVERSAL ENTERTAINMENT CENTER,Restaurant,Risk 1 (High),11901 S LOOMIS ST ,60643.0,Canvass,Fail,41.677565550357954,-87.65638236856995,2018,12
4220,HARMONY PALACE,Grocery Store,Risk 2 (Medium),2402 S WENTWORTH AVE ,60616.0,Short Form Complaint,Pass,41.84905237872757,-87.63207691880119,2018,12
4221,McDonald s Restaurant,Restaurant,Risk 2 (Medium),5015 W MADISON ST ,60644.0,Short Form Complaint,Pass,41.880317711527326,-87.75074635547804,2018,12
4223,Little Bad Wolf,Restaurant,Risk 1 (High),1541 W BRYN  MAWR AVE ,60660.0,Complaint,Pass w/ Conditions,41.98337720201868,-87.6691012102442,2018,12
4225,TASTY FAST FOOD & GROCERY,Restaurant,Risk 2 (Medium),6645 S HALSTED ST ,60621.0,Complaint,Pass w/ Conditions,41.772966029501134,-87.6444630706756,2018,12
4226,STARBUCKS COFFEE #2264,Restaurant,Risk 2 (Medium),200 E RANDOLPH ST ,60601.0,Canvass,Pass,41.8846320757672,-87.62224799108878,2018,12
4228,MOON S SANDWICH SHOP,Restaurant,Risk 1 (High),16 S WESTERN AVE ,60612.0,Short Form Complaint,Pass w/ Conditions,41.880677409478736,-87.68656689128477,2018,12
4229,WENDYS OLD FASHIONED HAMBURGERS,Restaurant,Risk 1 (High),758 W 117TH ST ,60628.0,Short Form Complaint,Fail,41.68194036015946,-87.64195936290173,2018,12
4230,"SMAKTAK, INC.",Restaurant,Risk 1 (High),5961 N ELSTON AVE ,60646.0,Canvass,Pass w/ Conditions,41.98972279032093,-87.77717307629189,2018,12
4231,"LEON S CHICAGO S BEST, INC",Restaurant,Risk 1 (High),1528 E 63RD ST ,60637.0,Short Form Complaint,Pass w/ Conditions,41.78070131352501,-87.58788626949153,2018,12
4232,POT PAN RESTAURANT,Restaurant,Risk 1 (High),1362 N MILWAUKEE AVE ,60622.0,Complaint,Pass w/ Conditions,41.90646718175949,-87.67157369153819,2018,12
4233,MONGOLIAN CUISINE,Restaurant,Risk 1 (High),4640 N CUMBERLAND AVE ,60656.0,License Re-Inspection,Pass w/ Conditions,41.964211580169895,-87.83683736522617,2018,12
4235,STARBUCKS,Restaurant,Risk 2 (Medium),300 E RANDOLPH ST ,60601.0,Canvass,Pass,41.884623784635856,-87.62047604442976,2018,12
4237,"PANDA EXPRESS, INC #1102",Restaurant,Risk 1 (High),29 E MADISON ST ,60602.0,Canvass Re-Inspection,Pass,41.881965330252534,-87.62679322159418,2018,5
4238,PANERA BREAD #1152,Restaurant,Risk 1 (High),2310 W LOGAN BLVD ,60647.0,Complaint Re-Inspection,Fail,41.930295458605926,-87.68581874159176,2018,12
4239,DUNKIN DONUTS,Restaurant,Risk 2 (Medium),300 E RANDOLPH ST ,60601.0,Canvass,Pass,41.884623784635856,-87.62047604442976,2018,12
4240,"SIP & SAVOR 47TH, INC.",Restaurant,Risk 2 (Medium),78 E 47TH ST ,60653.0,License,Fail,41.809395842295224,-87.62291957869785,2018,12
4243,TAQUERIA TAYAHUA,Restaurant,Risk 1 (High),2411 S WESTERN AVE ,60608.0,Canvass,Fail,41.848041746443315,-87.68538029834394,2018,12
4246,4 HERMANOS TOO,Restaurant,Risk 1 (High),6145 W TOUHY AVE ,60646.0,Complaint,Pass w/ Conditions,42.01189724998461,-87.78101877448346,2018,12
4248,HALSTED STREET DELI,Restaurant,Risk 1 (High),233 N MICHIGAN AVE ,60601.0,Canvass,Pass w/ Conditions,41.886567370886944,-87.62438467059714,2018,12
4249,CHICAGO PRODUCE,Grocery Store,Risk 1 (High),3500 W LAWRENCE AVE ,60625.0,Complaint,Fail,41.96848537331812,-87.71587132951538,2018,12
4251,"NEW WAVE COFFEE, LLC",Restaurant,Risk 2 (Medium),3103 W LOGAN BLVD ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.92829271174019,-87.70506126827186,2018,12
4252,"ED S FOOD MART, INC.",Grocery Store,Risk 2 (Medium),11809 S MICHIGAN AVE ,60628.0,Canvass,Fail,41.67958373431513,-87.6204127649633,2018,12
4253,SNOW FACTORY,Restaurant,Risk 2 (Medium),2935 N BROADWAY ,60657.0,Canvass Re-Inspection,Pass,41.935969320447725,-87.6441140608449,2018,5
4254,LA PROVIDENCIA FOOD MART,Grocery Store,Risk 1 (High),1658 W 21ST ST ,60608.0,Canvass,Pass w/ Conditions,41.854219374170206,-87.66845815908209,2018,12
4257,LOURS BAKERY CAFE,Restaurant,Risk 2 (Medium),1424 W TAYLOR ST ,60607.0,License Re-Inspection,Pass w/ Conditions,41.86943238157197,-87.66273255621277,2018,12
4259,PHO HUNG,Restaurant,Risk 1 (High),2140A S ARCHER AVE ,60616.0,Complaint,Pass w/ Conditions,41.853647302822154,-87.633466914487,2018,12
4260,JERK 48,Restaurant,Risk 1 (High),548 E 67TH ST ,60637.0,License Re-Inspection,Pass,41.77315781192575,-87.61111086125341,2018,12
4261,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,Restaurant,Risk 1 (High),1901 W MADISON ST ,60612.0,License,Pass,41.88124145680335,-87.6742825339533,2018,9
4262,BRONZVILLE FINER FOODS,Grocery Store,Risk 2 (Medium),232-234 E 35TH ST ,60616.0,Complaint,Pass w/ Conditions,41.83118069820646,-87.62049094093712,2018,12
4263,FAT WILLY S RIB SHACK,Restaurant,Risk 1 (High),2416-2422 W SCHUBERT AVE ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.930454015237366,-87.68858025477232,2018,12
4264,FOUR A S FOOD INC,Grocery Store,Risk 2 (Medium),603 S SACRAMENTO BLVD ,60612.0,Canvass,Pass w/ Conditions,41.87363514754481,-87.7008622377332,2018,12
4265,LITTLE JIM S,Restaurant,Risk 1 (High),3501-3505 N HALSTED ST ,60657.0,Canvass Re-Inspection,Pass w/ Conditions,41.94550975342797,-87.64928456978338,2018,12
4267,MARISCOS LAS ISLITAS,Restaurant,Risk 1 (High),2446 S WESTERN AVE ,60608.0,Canvass,Fail,41.84700445937776,-87.68564732285108,2018,12
4270,E & H PIZZA INC. DOMINO S PIZZA,Restaurant,Risk 2 (Medium),3336 N HARLEM AVE ,60634.0,Canvass,Pass w/ Conditions,41.94086523884717,-87.80699550827063,2018,12
4271,EL CID TACOS #2,Restaurant,Risk 1 (High),2645 N KEDZIE AVE ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.929762864832895,-87.70722323405842,2018,12
4272,"WENDY S OLD FASHIONED HAMBURGERS OF NEW YORK,INC",Restaurant,Risk 1 (High),5729 S KEDZIE AVE ,60629.0,Canvass,Pass,41.78900459902208,-87.70328302524916,2018,12
4274,SLICE FACTORY,Restaurant,Risk 1 (High),4422-4424 S PULASKI RD ,60632.0,Complaint Re-Inspection,Pass w/ Conditions,41.81264929452027,-87.72391213974291,2018,12
4275,STARBUCKS COFFEE #15683,Restaurant,Risk 2 (Medium),8 N MICHIGAN AVE ,60602.0,Canvass,Pass,41.882288176801794,-87.62451779096745,2018,12
4276,"TRASPASADA #3, INC.",Restaurant,Risk 1 (High),3605 N ASHLAND AVE ,60613.0,License,Pass w/ Conditions,41.94719645308579,-87.66871595779075,2018,12
4277,EL GUERO,Restaurant,Risk 1 (High),9027-9029 S COMMERCIAL AVE ,60617.0,License,Pass w/ Conditions,41.7310758719025,-87.55113416594887,2018,12
4278,THE ROOST CAROLINA KITCHEN,Restaurant,Risk 1 (High),3474 N CLARK ST ,60657.0,License,Pass w/ Conditions,41.94537989344811,-87.65522014489369,2018,12
4279,EL GUERO,Restaurant,Risk 1 (High),9027-9029 S COMMERCIAL AVE ,60617.0,License,Pass w/ Conditions,41.7310758719025,-87.55113416594887,2018,12
4280,BASKIN ROBBINS,Restaurant,Risk 2 (Medium),31 E ADAMS ST ,60603.0,Canvass,Pass,41.879399079856356,-87.62655910577415,2018,12
4281,JERK PALACE HUB,Restaurant,Risk 1 (High),8554 S STONY ISLAND AVE ,60617.0,License,Fail,41.73890074811685,-87.58583792292983,2018,12
4285,KENTUCKY FRIED CHICKEN,Restaurant,Risk 1 (High),7508 S LAFAYETTE AVE ,60620.0,Canvass Re-Inspection,Pass w/ Conditions,41.75784542130043,-87.62651094725159,2018,12
4287,MOON STAR GROCERY MART,Grocery Store,Risk 3 (Low),4903 W Chicago AVE ,60651.0,License,Fail,41.894873503131144,-87.7484546406764,2018,12
4288,MARAVILLAS RESTAURANT,Restaurant,Risk 1 (High),5506 S LAKE PARK AVE ,60637.0,Canvass,Fail,41.79493406966079,-87.58773625841168,2018,12
4289,BEATNIK,Restaurant,Risk 3 (Low),1604-1608 W CHICAGO AVE ,60622.0,License,Pass,41.896179409912364,-87.66752544530634,2018,12
4290,BEATNIK,Restaurant,Risk 3 (Low),1604-1608 W CHICAGO AVE ,60622.0,License,Pass,41.896179409912364,-87.66752544530634,2018,12
4291,POPEYES,Restaurant,Risk 1 (High),5353 N HARLEM AVE ,60656.0,Canvass Re-Inspection,Pass w/ Conditions,41.97862919293747,-87.80684493423499,2018,12
4292,BEATNIK,Restaurant,Risk 1 (High),1604-1608 W CHICAGO AVE ,60622.0,License,Pass,41.896179409912364,-87.66752544530634,2018,12
4293,COUNTY BARBEQUE,Restaurant,Risk 1 (High),1352 W TAYLOR ST ,60607.0,Canvass,Pass w/ Conditions,41.86945393993995,-87.6613382920454,2018,12
4295,LUCKY GROCERIES,Grocery Store,Risk 3 (Low),4200 W ARMITAGE AVE ,60639.0,License,Pass w/ Conditions,41.91721229711406,-87.7315109191742,2018,12
4298,DREAM CHEF KITCHEN,Restaurant,Risk 1 (High),611 S CALIFORNIA AVE ,60612.0,Canvass,Pass w/ Conditions,41.87340929169415,-87.69594218258621,2018,12
4299,"LA BAGUETTE NORTH, INC.",Bakery,Risk 2 (Medium),5712 N CLARK ST ,60660.0,Suspected Food Poisoning Re-inspection,Pass,41.98582638690386,-87.66944490647181,2018,12
4300,KFC,Restaurant,Risk 1 (High),4713-4717 W FULLERTON AVE ,60639.0,Canvass,Fail,41.92415317497275,-87.74439178759731,2018,12
4301,BIG SHOULDERS COFFEE,Restaurant,Risk 2 (Medium),5700 S CICERO AVE ,60638.0,License,Pass,41.78932932326538,-87.74164564419638,2018,12
4302,LA HUACANA,Grocery Store,Risk 1 (High),2021 W CERMAK RD ,60608.0,License,Fail,41.852051777025224,-87.67672125249806,2018,12
4305,JUMPSTART EARLY LEARNING ACADEMY,Children s Services Facility,Risk 1 (High),7559 W ADDISON ST ,60634.0,License,Fail,41.94506485701999,-87.81673402827133,2018,12
4306,PLAN CLUB 100,Restaurant,Risk 2 (Medium),2812 W 55TH ST ,60632.0,License,Pass w/ Conditions,41.79378997036997,-87.69441133499143,2018,12
4307,PETE S PLACE,Restaurant,Risk 1 (High),3159 W VAN BUREN ST ,60612.0,Canvass,Pass w/ Conditions,41.87576696598842,-87.7058476252792,2018,12
4308,INGRACE S COMPANY V,Restaurant,Risk 1 (High),315 S LA SALLE ST ,60604.0,Short Form Complaint,Pass,41.87761043697055,-87.63165868196734,2018,12
4309,NEW YORK HALAL PIZZA,Restaurant,Risk 1 (High),2262 W DEVON AVE ,60659.0,Canvass Re-Inspection,Pass w/ Conditions,41.99788329809707,-87.68738928391146,2018,12
4310,FINEST FOOD & SUBS,Grocery Store,Risk 2 (Medium),4759 N SHERIDAN RD ,60640.0,Complaint Re-Inspection,Pass w/ Conditions,41.96904667471723,-87.65467405897606,2018,12
4313,Gallery Food Express Inc.,Grocery Store,Risk 2 (Medium),10701 S WENTWORTH AVE ,60628.0,Canvass,Fail,41.699770586498296,-87.62794015505342,2018,12
4314,FERNANDO S RESTAURANT,Restaurant,Risk 1 (High),3450 N LINCOLN AVE ,60657.0,Complaint Re-Inspection,Pass,41.94458340838313,-87.67225084986538,2018,12
4315,OPART THAI,Restaurant,Risk 1 (High),1371 W CHICAGO AVE ,60642.0,Short Form Complaint,Pass w/ Conditions,41.89604365076047,-87.6621873276828,2018,12
4316,CHICAGO MARRIOTT O HARE HOTEL,Restaurant,Risk 3 (Low),8535 W HIGGINS RD ,60631.0,Canvass,Pass,41.986788585662495,-87.84012417346163,2018,12
4317,L  PATRON,Restaurant,Risk 1 (High),3749 W FULLERTON AVE ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.92443853485333,-87.72142590385965,2018,12
4320,HOME RUN INN PIZZA EXPRESS IN,Restaurant,Risk 1 (High),10900  S WESTERN AVE ,60643.0,Canvass Re-Inspection,Pass w/ Conditions,41.69534630027884,-87.68141535642928,2018,12
4321,JOHNNA CAFE,Restaurant,Risk 1 (High),520 S WESTERN AVE ,60612.0,Short Form Complaint,Fail,41.874315813612796,-87.68638937160839,2018,12
4322,A. J. HUDSON S PUBLIC HOUSE,Restaurant,Risk 1 (High),3801-3805 N ASHLAND AVE ,60613.0,Complaint Re-Inspection,Pass w/ Conditions,41.95073516884215,-87.66881290118064,2018,12
4323,BURGER KING #7674,Restaurant,Risk 2 (Medium),2000 W 47TH ST ,60609.0,Complaint,Pass,41.80861852232926,-87.67481801359514,2018,6
4324,BEST TACO & BURRITO JOINT CORP,Restaurant,Risk 1 (High),3947 W FULLERTON AVE ,60647.0,Canvass Re-Inspection,Pass w/ Conditions,41.92438086726451,-87.72620077208454,2018,12
4325,STARBUCKS COFFEE #48615,Restaurant,Risk 2 (Medium),1601 W IRVING PARK RD ,60613.0,Canvass,Pass,41.95417980675653,-87.66910774431463,2018,12
4326,SNARF S,Restaurant,Risk 1 (High),180 N STETSON AVE FL ,60601.0,Complaint,Pass w/ Conditions,41.88536782145962,-87.62244720125689,2018,12
4327,Subway,Restaurant,Risk 1 (High),5959 W DIVERSEY AVE ,60639.0,Canvass,Pass w/ Conditions,41.93103030354465,-87.77590313180973,2018,12
4328,POTBELLY SANDWICH WORKS LLC,Restaurant,Risk 1 (High),1459 W TAYLOR ST ,60607.0,Canvass Re-Inspection,Pass,41.869191595697814,-87.66401334265312,2018,12
4329,EL CAPITAN RESTAURANT,Restaurant,Risk 1 (High),3754-3758 W ARMITAGE AVE ,60647.0,Canvass,Pass w/ Conditions,41.91733689553147,-87.721449987074,2018,12
4331,CHICAGO MARRIOTT O HARE HOTEL,Restaurant,Risk 1 (High),8535 W HIGGINS RD ,60631.0,Complaint,Pass w/ Conditions,41.986788585662495,-87.84012417346163,2018,12
4333,FAMILY DOLLAR # 4666,Grocery Store,Risk 3 (Low),2159 E 71ST ST ,60649.0,Complaint,Fail,41.76601071201035,-87.57151874606954,2018,12
4334,FT WICKER PARK,Restaurant,Risk 1 (High),1570-1/2 N DAMEN AVE ,60622.0,Complaint,Pass w/ Conditions,41.91027897110033,-87.67761701039795,2018,12
4335,BRUNA S CAFE,Restaurant,Risk 1 (High),2424 S OAKLEY AVE ,60608.0,Canvass,Pass w/ Conditions,41.847573840855105,-87.68321583947979,2018,12
4337,WORLD FAMOUS DOG JOINT LLC,Restaurant,Risk 1 (High),350 W ARMITAGE AVE ,60614.0,Complaint Re-Inspection,Pass w/ Conditions,41.91843793897503,-87.63842632810974,2018,12
4339,SAVE-A-LOT  #859,Grocery Store,Risk 2 (Medium),420 S PULASKI RD ,60624.0,Short Form Complaint,Pass w/ Conditions,41.874537312208965,-87.72559690165208,2018,12
4340,SILVER S SEAFOOD RESTAURANT,Restaurant,Risk 1 (High),4829 N BROADWAY ,60640.0,Canvass Re-Inspection,Pass,41.96989464893081,-87.65954702205664,2018,5
4341,CHECKERS DRIVE-IN RESTAURANT,Restaurant,Risk 2 (Medium),107 E 95TH ST ,60619.0,Suspected Food Poisoning,Pass w/ Conditions,41.721678447032616,-87.62023668969533,2018,12
4342,MC DONALD S #11559,Restaurant,Risk 2 (Medium),2754 N NARRAGANSETT AVE ,60639.0,Complaint Re-Inspection,Pass w/ Conditions,41.93079379893498,-87.78583013223832,2018,12
4343,DAKSHIN,Restaurant,Risk 1 (High),420 S CLARK ST ,60605.0,License,Fail,41.87643560996343,-87.63088309864014,2018,12
4344,SUBWAY,Restaurant,Risk 1 (High),4030 W ROOSEVELT RD ,60624.0,Short Form Complaint,Pass,41.866265255827436,-87.72633060161976,2018,12
4345,COALFIRE PIZZA,Restaurant,Risk 1 (High),3705-3707 N SOUTHPORT AVE ,60613.0,Canvass,Pass w/ Conditions,41.94909155554482,-87.66392624358977,2018,12
4346,Popeyes Chicken And Biscuits,Restaurant,Risk 1 (High),4866-4868 N Milwaukee AVE ,60630.0,Canvass Re-Inspection,Pass w/ Conditions,41.969509310771365,-87.76233991171352,2018,12
4347,RAKKI CAFE,Restaurant,Risk 2 (Medium),1373 N MILWAUKEE AVE ,60622.0,License,Pass,41.90686820755232,-87.67174891786232,2018,12
4348,HAMPTON INN,Restaurant,Risk 2 (Medium),22 W MONROE ST ,60603.0,Canvass,Pass w/ Conditions,41.880844959557606,-87.62859104497412,2018,12
4349,CARNICERIA JIMENEZ INC,Grocery Store,Risk 1 (High),4204-4216 W NORTH AVE ,60639.0,Short Form Complaint,Fail,41.90992524705789,-87.73155721632436,2018,12
